speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
72.6126985151166,0.341150530567521,6.69999999999999,9.67593635281191,3.19645919047622,1,14.3,18061.2436687311,16.0324602687466,30.3232985728346,808.221842429534,404.110921214767,0,73.119693189827,0,42.0462384675942,1,80.4330180963244,1.64,1.74,7.71029819720741,5.0553280043081,0.608344375389311,7.21726560915029,0.330566034690178,0,3751.22184242953,
72.6696135852956,0.34610834107948,6.79999999999999,9.74068027497801,3.18885558014968,1,14.3,18075.4003792231,16.0150205578595,30.3140557079292,809.489335075203,404.744667537602,0,73.0482207164409,0,41.8322680601974,1,80.4330180963244,1.64,1.74,7.86110299278957,5.08387670980256,0.603010833340916,7.32158817335588,0.343185699606052,0,3752.4893350752,
72.7263488731702,0.351062268618636,6.89999999999999,9.80605345707394,3.18127426427083,1,14.3,18089.5123717516,15.9976359352189,30.3047905756665,810.753812380437,405.376906190218,0,72.9767859720753,0,41.6182976528005,1,80.4330180963244,1.64,1.74,8.01263409361732,5.11251875231841,0.605456509946806,7.4258342015797,0.356074590237418,0,3753.75381238044,
72.782905195577,0.356012331499255,6.99999999999999,9.87206576235477,3.17371514995648,1,14.3,18103.5798494915,15.9803061505326,30.2955035300041,812.015283190432,406.007641595216,0,72.905389099117,0,41.4043272454036,1,80.4330180963244,1.64,1.74,8.16489898255442,5.14137988602465,0.610564133645077,7.53000283484759,0.369233711899015,0,3755.01528319043,
72.8392833638403,0.360958547908625,7.09999999999999,9.93872725857014,3.1661781449114,1,14.3,18117.6030142468,15.9630309551975,30.2861949213238,813.273756313488,406.636878156744,0,72.8340302394193,0,41.1903568380067,1,80.4330180963244,1.64,1.74,8.3179052585284,5.17050500688599,0.616627998453915,7.63409320341528,0.382664078773255,0,3756.27375631349,
72.8954841838232,0.365900935908267,7.19999999999999,10.0060482233063,3.15866315742294,1,14.3,18131.5820664629,15.9458101022839,30.2768650964713,814.529240521232,407.264620260616,0,72.7627095343037,0,40.9763864306098,1,80.4330180963244,1.64,1.74,8.47166063893921,5.19991211990997,0.623080517933817,7.73810442657983,0.396366714025387,0,3757.52924052123,
72.9515084559795,0.37083951343513,7.29999999999999,10.0740391494962,3.15117009635579,1,14.3,18145.5172052398,15.9286433465197,30.2675143987952,815.781744548863,407.890872274431,0,72.6914271245604,0,40.7624160232129,1,80.4330180963244,1.64,1.74,8.62617296214242,5.2296103301513,0.629733822552889,7.84203561248697,0.410342649920646,0,3758.78174454886,
73.0073569754034,0.375774298302769,7.39999999999999,10.1427107511046,3.14369887114678,1,14.3,18159.4086283446,15.911530444275,30.2581431681851,817.031277095371,408.515638547686,0,72.6201831504497,0,40.548445615816,1,80.4330180963244,1.64,1.74,8.78145018998097,5.2596058410787,0.636526747012717,7.94588585793402,0.424592927943399,0,3760.03127709537,
73.0630305318799,0.380705308202515,7.49999999999999,10.212073968993,3.13624939179971,1,14.3,18173.2565322236,15.8944711535467,30.2487517411097,818.277846823773,409.138923411887,0,72.5489777517029,0,40.3344752084191,1,80.4330180963244,1.64,1.74,8.93750041039845,5.28990395605759,0.643440440332649,8.04965424816848,0.43911859891837,0,3761.27784682377,
73.118529909934,0.385632560704625,7.59999999999999,10.2821399769736,3.12882156888026,1,14.3,18187.0611120146,15.8774652339435,30.2393404506541,819.521462361335,409.760731180667,0,72.4778110675232,0,40.1205048010222,1,80.4330180963244,1.64,1.74,9.09433184011006,5.32050974705565,0.650470203665536,8.15333985668195,0.453920723133942,0,3762.52146236133,
73.1738558888794,0.390556073259424,7.69999999999999,10.3529201880567,3.12141531351102,1,14.3,18200.8225615597,15.8605124466709,30.2299096265566,820.762132299792,410.381066149896,0,72.4066832365871,0,39.9065343936253,1,80.4330180963244,1.64,1.74,9.25195282735653,5.3514282795784,0.657616106063682,8.25694174499941,0.469000370467622,0,3763.76213229979,
73.2290092428663,0.395475863198425,7.79999999999999,10.4244262609012,3.11403053736645,1,14.3,18214.5410734161,15.8436125545165,30.2204595952453,821.99986519558,410.99993259779,0,72.3355943970449,0,39.6925639862284,1,80.4330180963244,1.64,1.74,9.41037185472146,5.3826646894798,0.664879849800236,8.36045896246364,0.484358620513692,0,3764.99986519558,
73.2839907409295,0.400391947735443,7.89999999999999,10.496670106474,3.10666715266801,1,14.3,18228.2168388689,15.8267653218355,30.2109906798741,823.234669570046,411.617334785023,0,72.2645446865221,0,39.4785935788315,1,80.4330180963244,1.64,1.74,9.56959754202994,5.41422421048313,0.672263726605292,8.46389054601473,0.499996562713095,0,3766.23466957005,
73.338801147035,0.405304343967693,7.99999999999999,10.5696638949276,3.09932507217932,1,14.3,18241.8500479425,15.8099705145362,30.2015032003582,824.46655390967,412.233276954835,0,72.1935342421202,0,39.2646231714346,1,80.4330180963244,1.64,1.74,9.72963864932912,5.4461121854522,0.67977027343613,8.56723551996444,0.515915296485616,0,3767.46655390967,
73.3934412201266,0.410213068876875,8.09999999999999,10.643420062704,3.09200420920134,1,14.3,18255.4408894119,15.7932279000658,30.1919974734088,825.69552666628,412.84776333314,0,72.1225632004178,0,39.0506527640377,1,80.4330180963244,1.64,1.74,9.8905040799405,5.478334072339,0.687402159767964,8.67049289576533,0.532115931364395,0,3768.69552666628,
73.4479117141717,0.415118139330245,8.19999999999999,10.7179513198724,3.08470447756764,1,14.3,18268.9895508144,15.7765372473962,30.1824738125683,826.921596257269,413.460798128634,0,72.0516316974715,0,38.8366823566409,1,80.4330180963244,1.64,1.74,10.0522028835981,5.51089544801515,0.695162142844155,8.77366167177449,0.54859958713283,0,3769.92159625727,
73.5022133782065,0.420019572081676,8.29999999999999,10.7932706577121,3.07742579163971,1,14.3,18282.4962184608,15.7598983270105,30.172932528244,828.144771065801,414.0723855329,0,71.9807398688169,0,38.622711949244,1,80.4330180963244,1.64,1.74,10.2147442596905,5.54380201237286,0.703053073687946,8.87674083301177,0.565367393963919,0,3771.1447710658,
73.5563469563813,0.424917383772701,8.39999999999999,10.8693913565478,3.07016806630234,1,14.3,18295.9610774465,15.7433109108889,30.1633739277422,829.365059441026,414.682529720513,0,71.9098878494695,0,38.4087415418471,1,80.4330180963244,1.64,1.74,10.3781375605628,5.57705959119254,0.711077871011644,8.97972935091222,0.5824204925621,0,3772.36505944103,
73.6103131880042,0.429811590933552,8.49999999999999,10.9463269938487,3.06293121695904,1,14.3,18309.3843116625,15.7267747724952,30.153798315301,830.582469698287,415.291234849144,0,71.8390757739258,0,38.1947711344502,1,80.4330180963244,1.64,1.74,10.5423922949433,5.61067414031958,0.719239549400112,9.08262618307269,0.599760034307633,0,3773.58246969829,
73.6641128075851,0.434702209984181,8.59999999999999,11.0240914526016,3.05571515952751,1,14.3,18322.7661038064,15.7102896867635,30.1442059921237,831.797010119328,415.898505059664,0,71.7683037761644,0,37.9808007270533,1,80.4330180963244,1.64,1.74,10.707518131426,5.64465174896746,0.72754120088337,9.18543027299244,0.617387181403595,0,3774.79701011933,
73.7177465448792,0.439589257235267,8.69999999999999,11.1026989299677,3.04851981043518,1,14.3,18336.106635393,15.6938554300849,30.1345972564113,833.008688952494,416.504344476247,0,71.6975719896462,0,37.7668303196564,1,80.4330180963244,1.64,1.74,10.8735249020894,5.67899864350029,0.735986005414518,9.28814054980742,0.635303107025537,0,3776.00868895249,
73.7712151249294,0.444472748889218,8.79999999999998,11.1821639462364,3.04134508661476,1,14.3,18349.4060867652,15.6774717802944,30.1249724033939,834.21751441294,417.10875720647,0,71.6268805473165,0,37.5528599122595,1,80.4330180963244,1.64,1.74,11.0404226062102,5.71372119173296,0.744577242210148,9.39075592801824,0.653508995473854,0,3777.21751441294,
73.8245192681086,0.449352701041156,8.89999999999998,11.2625013540862,3.03419090549989,1,14.3,18362.6646371042,15.6611385166578,30.1153317253632,835.423494682828,417.711747341414,0,71.5562295816048,0,37.3388895048626,1,80.4330180963244,1.64,1.74,11.2082214140538,5.74882590640014,0.753318272195191,9.49327530721148,0.672006042328957,0,3778.42349468283,
73.8776596901619,0.454229129679894,8.99999999999998,11.3437263481661,3.02705718502083,1,14.3,18375.8824644401,15.6448554198592,30.1056755117031,836.626637911527,418.313318955764,0,71.4856192244267,0,37.1249190974657,1,80.4330180963244,1.64,1.74,11.3769316708174,5.7843194498185,0.762212563836785,9.59569757177427,0.690795454609271,0,3779.62663791153,
73.9306371022472,0.459102050688894,9.09999999999998,11.4258544750103,3.01994384360016,1,14.3,18389.059745662,15.628622271988,30.0960040489212,837.826952215814,418.913476107907,0,71.4150496071839,0,36.9109486900688,1,80.4330180963244,1.64,1.74,11.5465639006518,5.82020863784833,0.771263678394505,9.69802159060183,0.70987845093216,0,3780.82695221581,
73.9834522109767,0.46397147984723,9.19999999999998,11.5089016432994,3.01285080014857,1,14.3,18402.1966565282,15.6124388565268,30.0863176206788,839.024445680064,419.512222840032,0,71.3445208607662,0,36.6969782826719,1,80.4330180963244,1.64,1.74,11.7171288108174,5.85650044471504,0.780475288653911,9.80024621679781,0.729256261677817,0,3782.02444568006,
74.0361057184566,0.468837432830518,9.29999999999998,11.5928841344832,3.00577797406067,1,14.3,18415.2933716766,15.5963049583387,30.0766165078211,840.21912635645,420.109563178225,0,71.2740331155511,0,36.483007875275,1,80.4330180963244,1.64,1.74,11.8886372959483,5.89320200718899,0.789851165430629,9.90237028736722,0.748930129156207,0,3783.21912635645,
74.0885983223277,0.473699925211857,9.39999999999998,11.677818613779,2.99872528521088,1,14.3,18428.350064634,15.580220363655,30.0669009884071,841.411002265132,420.705501132566,0,71.2035865014061,0,36.2690374678781,1,80.4330180963244,1.64,1.74,12.0611004424667,5.93032062994952,0.799395203328011,10.0043926229017,0.768901307777113,0,3784.41100226513,
74.1409307158041,0.478558972462742,9.49999999999998,11.7637221415619,2.99169265394934,1,14.3,18441.3669078264,15.5641848600637,30.0571713377389,842.600081394451,421.300040697225,0,71.1331811476884,0,36.0550670604812,1,80.4330180963244,1.64,1.74,12.2345295330892,5.96786379010672,0.809111402932901,10.106312027257,0.789171064223374,0,3785.60008139445,
74.1931035877127,0.483414589953976,9.59999999999998,11.8506121851624,2.98468000109784,1,14.3,18454.3440725883,15.5481982364968,30.0474278283909,843.786371701115,421.893185850557,0,71.0628171832467,0,35.8410966530844,1,80.4330180963244,1.64,1.74,12.4089360515067,6.01251309619184,0.962939195259576,10.2081272872221,0.809740677627379,0,3786.78637170111,
74.2451176225317,0.488266792956569,9.69999999999998,11.9385066310903,2.97768724794587,1,14.3,18467.2817291728,15.5322602832191,30.037670730238,844.969881110388,422.484940555194,0,70.9924947364215,0,35.6271262456875,1,80.4330180963244,1.64,1.74,12.5843316871842,6.04485797513278,0.698063910405123,10.3098371721803,0.830611439750892,0,3787.96988111039,
74.2969735004283,0.493115596642628,9.79999999999998,12.0274237977002,2.97071431624666,1,14.3,18480.1800467605,15.516370791816,30.0279003104845,846.150617516278,423.075308758139,0,70.9222139350462,0,35.4131558382906,1,80.4330180963244,1.64,1.74,12.7613108327373,6.07780482708038,0.711554125780842,10.4114404337612,0.851784655168289,0,3789.15061751628,
74.348671897297,0.497961016086233,9.89999999999998,12.0590552401665,2.96376112821326,1,14.3,18493.0391934693,15.5005295551826,30.0181168336913,847.328588781719,423.664294390859,0,70.8519749064481,0,35.3694367627426,1,80.4330180963244,1.64,1.74,12.9385792220661,6.09613219756303,0.39609321159254,10.5129666037395,0.873269236911555,0,3790.32858878172,
74.4002134847961,0.502803066264309,9.99999999999998,12.0829326061328,2.95682760651468,1,14.3,18505.8593363635,15.4847363675116,30.0083205618045,848.503802738755,424.251901369378,0,70.7817777774492,0,35.3485015731673,1,80.4330180963244,1.64,1.74,13.1159521897109,6.10746627650691,0.245123847927796,10.6144187879326,0.895066318804212,0,3791.50380273876,
74.4515989303855,0.507641762057481,10.1,12.1067990946971,2.94991367427208,1,14.3,18518.6406414629,15.4689910242824,29.9985117541817,849.676267188723,424.838133594361,0,70.7116226743669,0,35.3275663835921,1,80.4330180963244,1.64,1.74,13.293429817406,6.11646590816078,0.194771331624311,10.715796008034,0.917175838942763,0,3792.67626718872,
74.502828897362,0.512477118250927,10.2,12.1306547972995,2.94301925505498,1,14.3,18531.3832737521,15.45329332225,29.9886906676197,850.845989902429,425.422994951214,0,70.6415097230151,0,35.3066311940168,1,80.4330180963244,1.64,1.74,13.471012186893,6.12468406584981,0.177981399156616,10.8170972848711,0.939597732429907,0,3793.84598990243,
74.5539040448962,0.517309149535215,10.3,12.1544998051645,2.93614427287755,1,14.3,18544.0873971891,15.4376430594337,29.9788575563807,852.01297862033,426.006489310165,0,70.5714390487049,0,35.2856960044416,1,80.4330180963244,1.64,1.74,13.6486993799065,6.13263843225954,0.1723869845933,10.9183216384127,0.962331931367041,0,3795.01297862033,
74.6048250280677,0.522137870507133,10.4,12.1783342093024,2.92928865219487,1,14.3,18556.7531747145,15.4220400351063,29.9690126722185,853.17724105271,426.588620526355,0,70.5014107762456,0,35.2647608148664,1,80.4330180963244,1.64,1.74,13.826491478184,6.14050159317178,0.170527203784252,11.0194680877765,0.985378364846776,0,3796.17724105271,
74.6555924979006,0.526963295670513,10.5,12.2021581005112,2.92245231789933,1,14.3,18569.3807682601,15.4064840497835,29.9591562644051,854.338784879856,427.169392439928,0,70.4314250299455,0,35.2438256252911,1,80.4330180963244,1.64,1.74,14.0043885634661,6.14833110185606,0.169913366048672,11.1205356512368,1.00873695894545,0,3797.33878487986,
74.7062071013978,0.531785439437039,10.6,12.2259715693788,2.91563519531697,1,14.3,18581.9703387575,15.3909749052128,29.9492885797556,855.497617752229,427.748808876115,0,70.3614819336127,0,35.2228904357159,1,80.4330180963244,1.64,1.74,14.1823907174979,6.15614616724871,0.169715332803349,11.2215233462318,1.03240763671564,0,3798.49761775223,
74.756669481576,0.536604316127049,10.7,12.2497747062843,2.90883721020391,1,14.3,18594.5220461467,15.3755124043635,29.9394098626541,856.653747290641,428.32687364532,0,70.2915816105559,0,35.2019552461406,1,80.4330180963244,1.64,1.74,14.3604980220254,6.16395321679865,0.169656201988428,11.3224301893713,1.05639031817871,0,3799.65374729064,
74.8069802774996,0.541419939970333,10.8,12.2735676014004,2.90205828874283,1,14.3,18607.0360493847,15.3600963514158,29.9295203550787,857.807181086422,428.903590543211,0,70.2217241835856,0,35.1810200565654,1,80.4330180963244,1.64,1.74,14.5387105587931,6.1717544170397,0.169643602878444,11.4232551964444,1.08068492031732,0,3800.80718108642,
74.857140124314,0.546232325106915,10.9,12.2973503446948,2.89529835753947,1,14.3,18619.5125064539,15.3447265517505,29.9196202966257,858.957926701593,429.478963350797,0,70.1519097750145,0,35.1600848669902,1,80.4330180963244,1.64,1.74,14.7170284095579,6.17955051439646,0.169646730865808,11.5239973824274,1.10529135706798,0,3801.95792670159,
74.9071496532796,0.551041485587828,11,12.3211230259321,2.88855734361914,1,14.3,18631.9515743701,15.3294028119394,29.9097099245349,860.105991669033,430.052995834517,0,70.0821385066584,0,35.1391496774149,1,80.4330180963244,1.64,1.74,14.8954516560691,6.18734178145998,0.169655303082991,11.6246557614909,1.13020953931359,0,3803.10599166903,
74.9570094918043,0.555847435375883,11.1,12.3448857346757,2.88183517442335,1,14.3,18644.3534091909,15.3141249397341,29.8997894737131,861.251383492645,430.625691746323,0,70.0124104998372,0,35.1182144878397,1,80.4330180963244,1.64,1.74,15.073980380084,6.19512833288643,0.169665892188751,11.7252293470084,1.155439374876,0,3804.25138349265,
75.0067202634759,0.560650188346429,11.2,12.3686385602895,2.87513177780637,1,14.3,18656.7181660238,15.2988927440573,29.8898591767584,862.394109647523,431.197054823762,0,69.9427258753759,0,35.0972792982644,1,80.4330180963244,1.64,1.74,15.2526146633622,6.20291023055651,0.169677354503673,11.8257171515634,1.18098076850853,0,3805.39410964752,
75.056282588095,0.565449758288101,11.3,12.3923815919396,2.86844708203188,1,14.3,18669.0459990343,15.2837060349919,29.8799192639833,863.534177580116,431.767088790058,0,69.8730847536047,0,35.0763441086892,1,80.4330180963244,1.64,1.74,15.4313545876631,6.21068751851157,0.169689305509979,11.9261181869577,1.20683362188858,0,3806.53417758012,
75.1056970817063,0.570246158903565,11.4,12.4161149185963,2.86178101576969,1,14.3,18681.3370614536,15.2685646237716,29.8699699634388,864.67159470839,432.335797354195,0,69.8034872543609,0,35.055408919114,1,80.4330180963244,1.64,1.74,15.6102002347543,6.21846023488383,0.169701620105063,12.0264314642188,1.23299783361017,0,3807.67159470839,
75.1549643566304,0.575039403810251,11.5,12.4398386290354,2.85513350809245,1,14.3,18693.5915055866,15.2534683227714,29.8600115009365,865.80636842199,432.903184210995,0,69.7339334969885,0,35.0344737295387,1,80.4330180963244,1.64,1.74,15.7891516864048,6.22622841542583,0.169714249933155,12.1266559936086,1.25947329917655,0,3808.80636842199,
75.2040850214948,0.57982950654108,11.6,12.4635528118403,2.84850448847238,1,14.3,18705.8094828196,15.2384169454978,29.8500441000721,866.938506082401,433.4692530412,0,69.6644236003401,0,35.0135385399635,1,80.4330180963244,1.64,1.74,15.9682090243936,6.23399209520734,0.169727183576854,12.2267907846305,1.28625991099271,0,3809.9385060824,
75.2530596812651,0.584616480545179,11.7,12.4872575554035,2.84189388677807,1,14.3,18717.9911436281,15.2234103065795,29.8400679822475,868.068015023105,434.034007511553,0,69.5949576827771,0,34.9926033503882,1,80.4330180963244,1.64,1.74,16.1473723304927,6.24175130871041,0.169740411639323,12.3268348460382,1.31335755835807,0,3811.06801502311,
75.3018889372752,0.589400339188599,11.8,12.5109529479286,2.83530163327133,1,14.3,18730.1366375844,15.2084482217579,29.8300833666932,869.194902549743,434.597451274872,0,69.5255358621704,0,34.971668160813,1,80.4330180963244,1.64,1.74,16.3266416864821,6.24950609021616,0.169753933136155,12.4267871858429,1.34076612745898,0,3812.19490254974,
75.3505733872577,0.59418109575501,11.9,12.5346390774315,2.82872765860399,1,14.3,18742.2461133647,15.1935305078779,29.8200904704902,870.319175940265,435.159587970133,0,69.4561582559019,0,34.9507329712377,1,80.4330180963244,1.64,1.74,16.5060171741466,6.25725647384062,0.169767747837229,12.5266468113223,1.36848550136141,0,3813.31917594027,
75.3991136253735,0.5989587634464,12,12.5583160317425,2.82217189381485,1,14.3,18754.3197187571,15.1786569828789,29.8100895085919,871.440842445091,435.720421222545,0,69.3868249808645,0,34.9297977816625,1,80.4330180963244,1.64,1.74,16.6854988752743,6.26500249340626,0.169781852665685,12.6264127290279,1.39651556000349,0,3814.44084244509,
75.4475102422419,0.603733355383762,12.1,12.5819838985076,2.81563427032656,1,14.3,18766.3576006686,15.1638274657854,29.8000806938452,872.559909287261,436.279954643631,0,69.3175361534633,0,34.9088625920873,1,80.4330180963244,1.64,1.74,16.8650868716627,6.27274418258919,0.169796247739151,12.7260839447938,1.42485618018816,0,3815.55990928726,
75.4957638249692,0.608504884607777,12.2,12.6056427651908,2.8091147199426,1,14.3,18778.3599051325,15.1490417766984,29.7900642370119,873.67638366259,436.838191831295,0,69.2482918896163,0,34.887927402512,1,80.4330180963244,1.64,1.74,17.0447812451119,6.28048157480418,0.16981093062168,12.8256594637445,1.45350723557583,0,3816.67638366259,
75.5438749571782,0.613273364079481,12.3,12.6292927190747,2.80261317484422,1,14.3,18790.3267773157,15.1342997367864,29.7800403467897,874.790272739818,437.395136369909,0,69.1790923047555,0,34.8669922129368,1,80.4330180963244,1.64,1.74,17.2245820774268,6.28821470330917,0.169825901140376,12.9251382903032,1.48246859667694,0,3817.79027273982,
75.5918442190362,0.618038806680937,12.4,12.6529338472632,2.79612956758753,1,14.3,18802.2583615254,15.1196011682766,29.7700092298331,875.901583660761,437.95079183038,0,69.109937513827,0,34.8460570233615,1,80.4330180963244,1.64,1.74,17.4044894504172,6.29594360112313,0.169841157288289,13.0245194282005,1.51174013084465,0,3818.90158366076,
75.6396721872841,0.62280122521589,12.5,12.6765662366824,2.78966383110047,1,14.3,18814.1548012167,15.104945894446,29.7599710907734,877.01032354046,438.50516177023,0,69.0408276312925,0,34.8251218337863,1,80.4330180963244,1.64,1.74,17.5845034459014,6.30366830104725,0.169856697493088,13.1238018804822,1.54132170226751,0,3820.01032354046,
75.6873594352637,0.627560632410419,12.6,12.7001899740826,2.78321589867997,1,14.3,18826.0162389991,15.0903337396134,29.7499261322393,878.116499467331,439.058249733666,0,68.9717627711296,0,34.8041866442111,1,80.4330180963244,1.64,1.74,17.7646241457021,6.3113888357909,0.169872522921911,13.2229846495177,1.57121317196206,0,3821.11649946733,
75.7349065329458,0.632317040913584,12.7,12.7238051460394,2.77678570398897,1,14.3,18837.8428166438,15.0757645291304,29.7398745548768,879.220118503307,439.610059251653,0,68.9027430468327,0,34.7832514546358,1,80.4330180963244,1.64,1.74,17.9448516316423,6.31910523773181,0.169888629439616,13.3220667370088,1.60141439776554,0,3822.22011850331,
75.7823140469577,0.637070463298061,12.8,12.7474118389561,2.77037318105362,1,14.3,18849.6346750901,15.061238089373,29.729816557369,880.321187683986,440.160593841993,0,68.8337685714141,0,34.7623162650606,1,80.4330180963244,1.64,1.74,18.1251859855595,6.32681753916738,0.169905018409344,13.421047143998,1.63192523432854,0,3823.32118768399,
75.8295825406099,0.641820912060776,12.9,12.7710101390643,2.76397826426044,1,14.3,18861.3919544526,15.0467542477337,29.7197523364557,881.419714018777,440.709857009388,0,68.7648394574041,0,34.7413810754853,1,80.4330180963244,1.64,1.74,18.3056272892949,6.33452577216374,0.169921687845489,13.5199248708768,1.66274553310772,0,3824.41971401878,
75.8767125739236,0.646568399623525,13,12.7946001324264,2.7576008883535,1,14.3,18873.1147940275,15.0323128326128,29.7096820869526,882.515704491042,441.257852245521,0,68.6959558168525,0,34.7204458859101,1,80.4330180963244,1.64,1.74,18.4861756246939,6.34222996860088,0.169938636726687,13.6186989173942,1.69387514235845,0,3825.51570449104,
