speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,m/s^2,m/s^2,-,-,rpm,N.m,kW,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
40.5355847880893,31.1202570975809,618.300000000072,17.011114271774,2.62586426824214,1,12,8460.90320019023,21.1585777015849,18.7470015391906,251.871086228985,125.935543114493,38.1903129586773,92.4360187013257,0,7.45306865891193,1,42.4694577205762,1.64,1.74,360.199217998433,14.9855118047197,-1.17665767841567,-107.244157247026,-12.1365988630671,0,3194.87108622899,
40.6226619002279,31.1291381832216,618.400000000072,16.9320817180139,2.7235506652751,1,12,8479.07861373388,21.1482245378533,18.7780803320507,252.954369666538,126.477184833269,36.3310644631028,92.3997675500094,0,7.5200616173058,1,42.6779250964651,1.64,1.74,360.995006444569,14.8884748774746,-1.14419381478213,-107.145279215255,-12.1376579130075,0,3195.95436966654,
40.7124348579459,31.1380002317226,618.500000000072,16.856831426315,2.81390162743769,1,12,8497.81672517885,21.1375508475219,18.8100800423225,254.073624429578,127.036812214789,34.6026455100459,92.3622837533286,0,7.58705457569967,1,42.8857292192898,1.64,1.74,361.784012409132,14.7941484371488,-1.11462284720035,-107.046406046533,-12.137343607161,0,3197.07362442958,
40.8046814090865,31.1468427389629,618.600000000072,16.7850958727251,2.89782538903047,1,12,8517.07114432273,21.1265830555938,18.8429178327019,255.226292797876,127.613146398938,32.9886367053583,92.3236502661808,0,7.65404753409354,1,43.0928805690275,1.64,1.74,362.566349839631,14.7023513453446,-1.08713159212027,-106.947555948553,-12.1356679750705,0,3198.22629279788,
40.8992045519829,31.1556652560753,618.700000000072,16.7166362100528,2.97607000900866,1,12,8536.80075144214,21.1153445848776,18.8765201609292,256.410114495979,128.20505724799,31.4755319366668,92.2839402597607,0,7.72104049248741,1,43.2993893982462,1.64,1.74,363.34212978714,14.6129349289911,-1.06133715637639,-106.848746655374,-12.1326430725774,0,3199.41011449598,
40.9958284553438,31.1644673832546,618.800000000072,16.6512378576091,3.04925986741292,1,12,8556.96884565948,21.1038563410979,18.9108212963031,257.62307754167,128.811538770835,30.0520727415467,92.2432187491179,0,7.78803345088128,1,43.5052657390587,1.64,1.74,364.111460505479,14.5257693730634,-1.03701701709712,-106.749995439451,-12.1282809750934,0,3200.62307754167,
41.0943952419256,31.1732487645211,618.900000000072,16.5887069903083,3.11792212507853,1,12,8577.54247360594,21.0921370953063,18.9457621484458,258.863379607036,129.431689803518,28.7087659659545,92.2015438715987,0,7.85502640927515,1,43.7105194098057,1.64,1.74,364.874447546132,14.4407380756684,-1.01401549147414,-106.651319123315,-12.1225937712557,0,3201.86337960704,
41.1947624131717,31.1820090832429,619.000000000072,16.5288677009152,3.1825063306345,1,12,8598.49189187213,21.0802037900821,18.9812893279492,260.129397169878,130.064698584939,27.4375265271841,92.1589679066832,0,7.92201936766902,1,43.9151600214829,1.64,1.74,365.631193849132,14.3577348681238,-0.99220996909096,-106.552734090944,-12.115593556946,0,3203.12939716988,
41.2968007586813,31.1907480582706,619.100000000072,16.4715596758057,3.2433992286256,1,12,8619.79013065608,21.0680717880897,19.0173543825647,261.419660549039,130.70983027452,26.2314077570877,92.1155381005912,0,7.98901232606289,1,44.119196983923,1.64,1.74,366.381799830109,14.2766623501933,-0.971497709711444,-106.45425629882,-12.1072924296532,0,3204.41966054904,
41.400392638638,31.1994654405711,619.200000000072,16.4166362690569,3.30093613178275,1,12,8641.41263525844,21.0557550762913,19.0539131685564,262.732833458665,131.366416729333,25.0843944283158,92.0712973410214,0,8.05600528445676,1,44.3226395117437,1.64,1.74,367.126363463702,14.1974307211614,-0.951789941516509,-106.35590128668,-12.0977024831618,0,3205.73283345867,
41.5054305574593,31.208161010276,619.300000000072,16.3639628901148,3.35540978483683,1,12,8663.33696836335,21.0432664355351,19.0909253276988,264.067696084798,132.033848042399,23.9912415276984,92.0262847151333,0,8.12299824285064,1,44.5254966300733,1.64,1.74,367.864980363517,14.1199568738727,-0.933008714963168,-106.257684187974,-12.0868358025482,0,3207.0676960848,
41.6118159678896,31.2168345740763,619.400000000072,16.3134156415799,3.40707736492365,1,12,8685.54256041954,21.030617582745,19.1283538479617,265.423130943972,132.711565471986,22.9473470000018,91.9805359753664,0,8.18999120124451,1,44.7277771800632,1.64,1.74,368.597743858789,14.0441636543143,-0.915084914876527,-106.159619740039,-12.07470445947,0,3208.42313094397,
41.7194582596396,31.2254859629097,619.500000000072,16.2648801588545,3.45616607612859,1,12,8708.01049854118,21.0178192911669,19.1661646912893,266.798110965233,133.399055482617,21.9486501107097,91.9340839316408,0,8.25698415963838,1,44.9294898241974,1.64,1.74,369.324745067928,13.9010544146285,-1.73224956407981,-106.061722293995,-12.0613205077303,0,3209.79811096523,
41.8282738974194,31.234115029897,619.600000000072,16.2182506144349,3.50287766847785,1,12,8730.72334659146,21.0048814928543,19.2043264757584,268.191689368216,134.095844684108,20.9915494005799,91.886958784127,0,8.32397711803225,1,45.1306430514075,1.64,1.74,370.046072969097,13.9562476103,0.669807980797761,-105.964005824366,-12.0466959791059,0,3211.19168936822,
41.9381856810972,31.2427216484939,619.700000000072,16.173428857784,3.54739212363614,1,12,8753.66499075721,20.9918133666326,19.2428102022465,269.602991006189,134.801495503094,20.0728358126207,91.8391884075713,0,8.39097007642612,1,45.3312451820026,1.64,1.74,370.75113669376,13.9605161071036,0.0519363016934478,-105.866483938448,-12.0308428794222,0,3212.60299100619,
42.0491221065893,31.2513057108264,619.800000000072,16.6105706824514,3.58987068756431,1,12,8776.8205061487,20.9786234140871,19.2815890178601,271.031204914552,135.515602457276,19.1896377042395,91.7907985957834,0,8.21342528985281,1,44.7984002619593,1.64,1.74,371.474029141834,14.1200092050664,1.9457079311544,-105.769211397327,-12.0137991514859,0,3214.03120491455,
42.1481899819867,31.2598671261893,619.900000000072,16.9276429450559,3.21428795480385,1,12,8797.49872525835,20.9668445905898,19.3161650082398,272.309810231785,136.154905115893,26.0568996471135,91.747437666621,0,8.0976008677257,1,44.4486607850299,1.64,1.74,372.207149107271,14.294047581777,2.1287667305018,-105.672197041056,-11.9955362052401,0,3215.30981023179,
41.9629433573837,31.268495669411,620.000000000072,17.0226560529063,-7.75696355557358,1,12,8758.83260591847,20.9888697656115,19.2514700133303,269.921398378558,134.960699189279,31.5763232987442,0,39.8429005117255,7.9817764455986,1,44.0971878371321,1.74,1.64,372.950789250668,14.4267276531162,1.61026307951843,-105.575459390377,-11.9760405261569,0,3212.92139837856,
41.721990694274,31.2771734635042,620.100000000072,17.0755125653474,-7.57980022311374,1,12,8708.53908803642,21.0175181935562,19.1670535188696,266.830502051371,133.415251025686,37.7731501248072,0,38.9002644515121,7.86595202347149,1,43.7439350169046,1.74,1.64,373.705254928694,14.5590207173306,1.596453792259,-105.479017661996,-11.9552984427342,0,3209.83050205137,
41.4851972901,31.2859000475481,620.200000000072,17.1345406071158,-7.38299350818018,1,12,8659.11372309759,21.0456721001771,19.0838002006251,263.810300851449,131.905150425724,44.8578052203168,0,37.8419733025288,7.75012760134438,1,43.3888542238736,1.74,1.64,374.470864939242,14.6952041964478,1.63421340043436,-105.382891800995,-11.9332961284899,0,3206.81030085145,
41.25325536206,31.2946747566219,620.300000000072,17.2005385827278,-7.1624447405771,1,12,8610.70099607093,21.0732491832732,19.0019700517135,260.868643479159,130.434321739579,53.1998421447989,0,36.6441592536611,7.63430317921728,1,43.0318955683373,1.74,1.64,375.247952322111,14.8371462579476,1.69397501346586,-105.287102515145,-11.9100196044992,0,3203.86864347916,
41.0270012341796,31.3034966725588,620.400000000073,17.2744635872391,-6.91268211998394,1,12,8563.47547102554,21.1001500068462,18.9218771666066,258.015014028791,129.007507014396,63.5885782599788,0,35.2750047124259,7.51847875709017,1,42.6730072750507,1.74,1.64,376.03686522029,14.9860095576398,1.76706833317457,-105.191671311237,-11.8854547425384,0,3201.01501402879,
40.8074620721592,31.3123645573899,620.500000000073,17.357481025605,-6.62614679255531,1,12,8517.65154599237,21.126252444491,18.8439070023045,255.261079125548,127.630539562774,0,0,33.6906222917334,7.40265433496307,1,42.3121355801824,1.74,1.64,376.837967807383,15.1428604078671,1.85223228977101,-105.096620533595,-11.8595872689124,0,3198.26107912555,
40.5959264082903,31.321276759523,620.600000000073,17.4510385989791,-6.29192030993186,1,12,8473.49817347438,21.15140329423,18.7685423292815,252.621519295212,126.310759647606,0,0,31.8277163071511,7.28682991283596,1,41.9492246209606,1.74,1.64,377.651641287457,15.3089458352758,1.95152949039457,-105.00197340492,-11.832402769046,0,3195.62151929521,
40.3940568921025,31.3302310734713,620.700000000073,17.5569830177485,-5.89324231634259,1,12,8431.36239464047,21.1754048728558,18.6964045715288,250.115366871398,125.057683435699,0,0,29.5892773751096,7.17100549070885,1,41.5842163173644,1.74,1.64,378.478284974126,15.4859415712495,2.0699464230873,-104.907754069639,-11.8038866929338,0,3193.1153668714,
40.2040851013572,31.3392245110887,620.800000000073,17.6777586965028,-5.40201526416184,1,12,8391.7100017944,21.1979918535866,18.6283249936497,247.768331815272,123.884165907636,0,0,26.8129332149978,7.05518106858175,1,41.2170502451488,1.74,1.64,379.318317456602,15.6764763203583,2.21859016733683,-104.813987639952,-11.7740243615531,0,3190.76833181527,
40.0291874271264,31.3482528723207,620.900000000073,17.8167849642594,-4.764042275767,1,12,8355.20399603818,21.218786574646,18.5654816343759,245.617314183226,122.808657091613,0,0,23.1859772149046,6.93935664645464,1,40.8476634994161,1.74,1.64,380.172177861243,15.8924181299421,2.50470410282928,-104.720700244772,-11.742800974356,0,3188.61731418323,
39.8743460466012,31.3573096917906,621.000000000073,17.9793049527888,-3.84279888221158,1,12,8322.88429622736,21.2371966726112,18.509712113299,243.720789718733,121.860394859366,0,0,17.9218867532579,6.82353222432753,1,40.4759905478598,1.74,1.64,381.040327218162,16.1952426360501,3.50141771394101,-104.627919081797,-11.7102016179745,0,3186.72078971873,
39.7490533179541,31.3663718788289,621.100000000073,18.1750009464979,-0.721665309821848,1,12,8296.73222134518,21.2520935393331,18.4644939718711,242.191562525887,121.095781262943,0,0,1.49011611938477E-06,6.70770780220043,1,40.1019630727089,1.74,1.64,381.923249943539,16.3887835286874,2.23649708365953,-104.535672472935,-11.6762112762865,0,3185.19156252589,
39.7255098002943,31.3754340658671,621.200000000073,18.4724475238908,0,1,12,8291.81803483589,21.2548927811449,18.4559880105263,241.904745498409,120.952372749205,0,12.9445395603992,0,6.59188338007332,1,39.7255098002943,1.74,1.64,382.832223402316,16.501442630734,1.30185280093268,-104.443989923377,-11.6408148420107,0,3184.90474549841,
39.7019662953304,31.3844962529054,621.300000000073,18.3407966688108,-0.721664920659861,1,12,8286.90385097661,21.2576920214472,18.4474791727216,241.61809855862,120.80904927931,99.9999976257086,92.7777593805781,0,6.63133296791342,1,39.8540060620923,1.64,1.74,383.742042759546,16.4414338869176,-0.693441983813586,-104.352882348438,-11.6039691908857,0,3184.61809855862,
39.7120766647177,31.3935638138751,621.400000000073,17.991423746835,0.30972341408028,1,12,8289.01416607755,21.2564899339287,18.4511335055514,241.741173534437,120.870586767219,81.134138336719,92.7736718921707,0,6.7635493382905,1,40.2825884268603,1.64,1.74,384.634193579404,16.2150485550236,-2.61448658551399,-104.262356621766,-11.565675299792,0,3184.74117353444,
39.7528814761601,31.402629066318,621.500000000073,17.6827468176569,1.25034243849518,1,12,8297.53126436344,21.2516383847268,18.4658767624537,242.23821482002,121.11910741001,63.9141334161567,92.7571608262052,0,6.89576570866759,1,40.7080549627009,1.64,1.74,385.509351481775,15.947829459473,-3.08685482565694,-104.17242272035,-11.5259697365197,0,3185.23821482002,
39.811532811137,31.4116850136263,621.600000000073,17.401318297418,1.79904287635441,1,12,8309.77342814116,21.2446649463665,18.4870530180084,242.953537839856,121.476768919928,53.8453591417587,92.7333884738211,0,7.02798207904467,1,41.1305092352485,1.64,1.74,386.368154023697,15.6798245020772,-3.09911404671121,-104.083089720519,-11.4848877950007,0,3185.95353783986,
39.8833553165268,31.420727619489,621.700000000073,17.1416772767443,2.20629940579078,1,12,8324.76478126645,21.2361255019631,18.5129604140143,243.830935446696,121.915467723348,46.3494185636591,92.704213383113,0,7.16019844942176,1,41.5500499729473,1.64,1.74,387.211203510514,15.421678152697,-2.98951683869332,-103.994365866857,-11.442463555514,0,3186.8309354467,
39.9656768764545,31.4297539413002,621.800000000073,16.9004387348947,2.53337964876974,1,12,8341.94757888681,21.2263377567378,18.542621990301,244.838536650351,122.419268325176,40.3075726695982,92.6706863608383,0,7.29241481979884,1,41.9667713806495,1.64,1.74,388.039069551837,15.1755802386063,-2.85512901466474,-103.90625863518,-11.3987299413304,0,3187.83853665035,
40.0567075207603,31.4387616706354,621.900000000073,16.6751831175173,2.80717694149869,1,12,8360.94820447909,21.2155145318749,18.5753805575028,245.955154417767,122.977577208884,35.2293394126959,92.6335039324728,0,7.42463119017592,1,42.3807634276554,1.64,1.74,388.852291389656,14.94130778397,-2.72354476560537,-103.818774790144,-11.3537187720435,0,3188.95515441777,
40.1551422184126,31.4477489295062,622.000000000073,16.4640498998631,3.04241504147348,1,12,8381.49426179464,21.2038109909945,18.610755101983,247.165452019884,123.582726009942,30.846542724935,92.5931688551489,0,7.55684756055301,1,42.7921121126946,1.64,1.74,389.65138002267,14.7180438774173,-2.60147637421203,-103.731920438024,-11.3074608138146,0,3190.16545201988,
40.2599777507942,31.4567141573727,622.100000000073,16.2655438079915,3.24821428420283,1,12,8403.37635122442,21.1913464132774,18.648374537878,248.457717218754,124.228858609377,26.9933029437572,92.5500640023593,0,7.68906393093009,1,43.2008997080641,1.64,1.74,390.436820147723,14.5049064760239,-2.48958496237977,-103.645701075113,-11.2599858267443,0,3191.45771721875,
40.3704144363059,31.4656560401086,622.200000000073,16.0784272003632,3.43069328825139,1,12,8426.42755699213,21.1782158780657,18.6879421206353,249.822669804832,124.911334902416,23.5585011853114,92.5044919260851,0,7.82128030130718,1,43.6072049848885,1.64,1.74,391.209071937055,14.3010850678085,-2.38698365732597,-103.560121632178,-11.211322609563,0,3192.82266980483,
40.4857978067592,31.4745734615676,622.300000000073,15.9016539613276,3.5941932748912,1,12,8450.51127339639,21.1644971993352,18.7292143015084,251.252755436521,125.626377718261,20.4634183507527,92.4566982694347,0,7.95349667168426,1,44.0111034212579,1.64,1.74,391.968572667775,14.1058628592108,-2.29254857723563,-103.475186515318,-11.1614990418224,0,3194.25275543652,
40.6055814073431,31.4834654686294,622.400000000073,15.734325875228,3.74192487176337,1,12,8475.51344012986,21.1502553486497,18.7719872206708,252.741696405988,126.370848202994,17.6499269795088,92.4068866493272,0,8.08571304206134,1,44.4126673948036,1.64,1.74,392.715738218002,13.9186090258402,-2.20525865977371,-103.390899643582,-11.1105421237531,0,3195.74169640599,
40.7293017457475,31.4923312448976,622.500000000073,15.5756622539509,3.87633971668365,1,12,8501.33731346502,21.1355454336219,18.8160875962173,254.284190024303,127.142095012152,15.0737104587255,92.3552286398891,0,8.21792941243843,1,44.8119663611112,1.64,1.74,393.450964442641,13.7387656419338,-2.12425337079589,-103.307264483614,-11.0584780139418,0,3197.2841900243,
40.8565606917995,31.5011700902637,622.600000000073,15.4249779002492,3.99935803518518,1,12,8527.89979256908,21.1204147905353,18.8613663109396,255.875697417782,127.937848708891,12.7001125368807,92.3018707564836,0,8.35014578281551,1,45.2090670192226,1.64,1.74,394.174628440145,13.5162975007297,-2.63572992895241,-103.224284081616,-11.0053320649712,0,3198.87569741778,
40.9870126835076,31.5099814046256,622.700000000073,15.2816665878299,4.11251521341591,1,12,8555.12874904977,21.1049045055007,18.9076937410092,257.512290558581,128.75614527929,10.5014657191635,92.2469395087865,0,8.48236215319259,1,45.604033465348,1.64,1.74,394.887089720626,13.4441810074518,-0.85708229283478,-103.141961092854,-10.9511288571531,0,3200.51229055858,
41.1203551636821,31.5187646746526,622.800000000073,15.1451883456998,4.21706012821018,1,12,8582.96103081225,21.0890505515085,18.9549562566748,259.190538365506,129.595269182753,8.45530010660553,92.1905451590864,0,8.61457852356968,1,45.9969273358,1.64,1.74,395.580859352506,13.3440481632122,-1.19384772367775,-103.06029780892,-10.8958922304782,0,3202.19053836551,
41.2563212629512,31.5275194628485,622.900000000073,15.3642023560759,4.31402337358466,1,12,8611.34093480124,21.0728846583925,19.0030535388799,260.907419916052,130.453709958026,6.54310141980244,92.132784582692,0,8.5480288750655,1,45.7994238581137,1.64,1.74,396.281591937754,13.3965280353246,0.627734130548987,-102.97931893906,-10.8396775216232,0,3203.90741991605,
41.3873369051241,31.5362453983896,623.000000000073,15.5082724742446,4.17069708638913,1,12,8638.68754080017,21.0573073572912,19.0493087193653,262.567152469505,131.283576234753,9.06138540429996,92.0768813425444,0,8.52249078589124,1,45.7234959140804,1.64,1.74,396.984380153781,13.4689770546312,0.869459042503747,-102.899036558283,-10.7824787566498,0,3205.5671524695,
