speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz
33.82496107,1.728346876,9.1,0,4.564173575,1,12,7060.209513,18.83025427,13.92202443,175.3799897,87.68999487,0,100,0,0,1,0,1.74,1.64,0,0,0,9.1,-1.67E-15,0,2922.17999
33.99966812,1.738989903,9.2,0,4.559767975,1,12,7096.675731,18.82677539,13.99134677,177.1963555,88.59817773,0,100,0,0,1,0,1.74,1.64,0,0,0,9.2,-1.69E-15,0,2923.996355
34.17330987,1.749578242,9.3,0,4.555371736,1,12,7132.91959,18.82331774,14.06022011,179.0109176,89.5054588,0,100,0,0,1,0,1.74,1.64,0,0,0,9.3,-1.71E-15,0,2925.810918
34.34590293,1.760112779,9.4,0,4.550984759,1,12,7168.944559,18.81988098,14.12865148,180.823681,90.41184051,0,100,0,0,1,0,1.74,1.64,0,0,0,9.4,-1.73E-15,0,2927.623681
34.5174635,1.770594379,9.5,0,4.546606939,1,12,7204.754018,18.81646478,14.19664779,182.6346506,91.3173253,0,100,0,0,1,0,1.74,1.64,0,0,0,9.5,-1.75E-15,0,2929.434651
34.68800733,1.781023882,9.6,0,4.542238178,1,12,7240.351257,18.81306885,14.26421574,184.4438311,92.22191553,0,100,0,0,1,0,1.74,1.64,0,0,0,9.6,-1.76E-15,0,2931.243831
34.8575498,1.791402108,9.7,0,4.537878384,1,12,7275.739482,18.80969285,14.33136187,186.2512271,93.12561354,0,100,0,0,1,0,1.74,1.64,0,0,0,9.7,-1.78E-15,0,2933.051227
35.02610587,1.801729857,9.8,0,4.53352746,1,12,7310.921819,18.80633651,14.39809254,188.0568433,94.02842164,0,100,0,0,1,0,1.74,1.64,0,0,0,9.8,-1.80E-15,0,2934.856843
35.19369014,1.812007905,9.9,0,4.529185316,1,12,7345.901313,18.80299954,14.46441397,189.8606842,94.93034208,0,100,0,0,1,0,1.74,1.64,0,0,0,9.9,-1.82E-15,0,2936.660684
35.36031682,1.822237011,10,0,4.524851868,1,12,7380.680934,18.79968163,14.53033221,191.6627542,95.83137712,0,100,0,0,1,0,1.74,1.64,0,0,0,10,-1.84E-15,0,2938.462754
35.52599981,1.832417915,10.1,0,4.520527022,1,12,7415.263579,18.79638252,14.59585316,193.4630579,96.73152895,0,100,0,0,1,0,1.74,1.64,0,0,0,10.1,-1.86E-15,0,2940.263058
35.69075265,1.842551339,10.2,0,4.516210699,1,12,7449.652074,18.79310195,14.66098258,195.2615995,97.63079974,0,100,0,0,1,0,1.74,1.64,0,0,0,10.2,-1.87E-15,0,2942.061599
35.85458853,1.852637985,10.3,0,4.511902814,1,12,7483.849177,18.78983964,14.72572609,197.0583833,98.52919163,0,100,0,0,1,0,1.74,1.64,0,0,0,10.3,-1.89E-15,0,2943.858383
36.01752037,1.862678541,10.4,0,4.507603286,1,12,7517.857579,18.78659534,14.79008918,198.8534135,99.42670674,0,100,0,0,1,0,1.74,1.64,0,0,0,10.4,-1.91E-15,0,2945.653413
36.17956074,1.872673677,10.5,0,4.503312038,1,12,7551.679908,18.7833688,14.85407721,200.6466943,100.3233471,0,100,0,0,1,0,1.74,1.64,0,0,0,10.5,-1.93E-15,0,2947.446694
36.34072194,1.882624046,10.6,0,4.499028993,1,12,7585.318731,18.78015976,14.91769539,202.4382298,101.2191149,0,100,0,0,1,0,1.74,1.64,0,0,0,10.6,-1.95E-15,0,2949.23823
36.50101599,1.892530289,10.7,0,4.494754073,1,12,7618.776553,18.77696801,14.98094884,204.2280241,102.114012,0,100,0,0,1,0,1.74,1.64,0,0,0,10.7,-1.97E-15,0,2951.028024
36.6604546,1.902393028,10.8,0,4.490487208,1,12,7652.055824,18.7737933,15.04384256,206.0160811,103.0080406,0,100,0,0,1,0,1.74,1.64,0,0,0,10.8,-1.98E-15,0,2952.816081
36.81904925,1.912212873,10.9,0,4.486228325,1,12,7685.158935,18.7706354,15.1063814,207.8024049,103.9012024,0,100,0,0,1,0,1.74,1.64,0,0,0,10.9,-2.00E-15,0,2954.602405
36.97681113,1.921990421,11,0,4.481977352,1,12,7718.088225,18.76749409,15.16857015,209.5869992,104.7934996,0,100,0,0,1,0,1.74,1.64,0,0,0,11,-2.02E-15,0,2956.386999
37.13375121,1.931726252,11.1,0,4.477734222,1,12,7750.845981,18.76436915,15.23041346,211.3698681,105.684934,0,100,0,0,1,0,1.74,1.64,0,0,0,11.1,-2.04E-15,0,2958.169868
37.28988019,1.941420937,11.2,0,4.473498868,1,12,7783.434438,18.76126037,15.29191587,213.1510152,106.5755076,0,100,0,0,1,0,1.74,1.64,0,0,0,11.2,-2.06E-15,0,2959.951015
